Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nDI_mean,nDI_var,nDI_stdev,nDI_max,nDI_min,nDI_median,nDI_muc,nDI_notempty,cDI_mean,cDI_var,cDI_stdev,cDI_max,cDI_min,cDI_median,cDI_muc,cDI_notempty
1520,1720.000000,2365012.000000,595704.000000,2580.000000,1375.006976,346.339534,1.500000,2150.000000,88929.711627,49923.916279,-24160.074418,0.000000,0.000000,0.104327,4.315279,2.422538,-1.172358,0.000000,0.000000,6.842146,9.782450,0.947246,6.842146,3.127690,0.982096,12.000000,17.000000,2.000000,346,1375,2,329,1363,0,361,1385,3,10.526162,  2574.868425,    50.743161,   255.000000,     0.000000,     0.000000, 18105.000000,71,4.213372,   118.539088,    10.887565,   129.000000,     0.000000,     0.000000,  7247.000000,637
1521,72.000000,98684.000000,11392.000000,108.000000,1370.611111,158.222222,1.500000,90.000000,12.444444,1113.111111,6.222222,0.000000,0.000000,0.300468,0.041546,3.716166,0.020773,0.000000,0.000000,4.058181,1.283036,0.046260,4.058181,1.132711,0.358980,7.000000,1.000000,2.000000,158,1371,2,158,1364,0,159,1377,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.416666,    28.528169,     5.341176,    20.000000,     0.000000,     2.000000,   318.000000,54
1522,4180.000000,5783836.000000,1071232.000000,6270.000000,1383.692822,256.275598,1.500000,5225.000000,414818.511004,350969.584688,-48478.132057,0.000000,0.000000,0.077598,6.160601,5.212360,-0.719964,0.000000,0.000000,11.450559,32.475445,2.451551,11.450559,5.698723,1.348384,20.000000,23.000000,2.000000,256,1384,2,234,1364,0,279,1400,3,9.699760,  2379.922995,    48.784454,   255.000000,     0.000000,     0.000000, 40545.000000,159,4.422009,   129.067617,    11.360793,   143.000000,     0.000000,     0.000000, 18484.000000,1631
1523,592.000000,812020.000000,377300.000000,888.000000,1371.655405,637.331081,1.500000,740.000000,8939.108108,7413.702702,-76.459459,0.000000,0.000000,0.148868,1.798312,1.491441,-0.015381,0.000000,0.000000,3.438622,3.171582,0.399241,3.438622,1.780893,0.736340,9.000000,9.000000,2.000000,637,1372,2,628,1364,0,646,1381,3,18.521959,  4387.447909,    66.237813,   255.000000,     0.000000,     0.000000, 10965.000000,43,5.766891,   168.172303,    12.968126,    89.000000,     0.000000,     0.000000,  3414.000000,267
1524,1032.000000,1416768.000000,761032.000000,1548.000000,1372.837209,737.434108,1.500000,1290.000000,28645.519379,17860.651162,2828.930232,0.000000,0.000000,0.123694,2.746737,1.712606,0.271258,0.000000,0.000000,4.583038,5.182096,0.572767,4.583038,2.276421,0.830473,9.000000,12.000000,2.000000,737,1373,2,726,1364,0,749,1382,3,6.177325,  1538.549514,    39.224348,   255.000000,     0.000000,     0.000000,  6375.000000,25,4.869186,   262.724869,    16.208789,   162.000000,     0.000000,     0.000000,  5025.000000,375
1525,2768.000000,3822988.000000,1176316.000000,4152.000000,1381.137283,424.969653,1.500000,3460.000000,228729.450867,115999.832369,-26312.468208,0.000000,0.000000,0.089026,5.885282,2.984713,-0.677028,0.000000,0.000000,8.959022,17.897180,1.523028,8.959022,4.230505,1.150542,15.000000,21.000000,2.000000,425,1381,2,404,1367,0,445,1396,3,9.580924,  2352.191497,    48.499396,   255.000000,     0.000000,     0.000000, 26520.000000,104,2.989884,    83.960866,     9.163016,   123.000000,     0.000000,     0.000000,  8276.000000,879
1526,1620.000000,2234568.000000,1101220.000000,2430.000000,1379.362962,679.765432,1.500000,2025.000000,53178.864197,66006.577777,-24926.074074,0.000000,0.000000,0.106431,2.795025,3.469236,-1.310088,0.000000,0.000000,6.370693,8.646987,0.849355,6.370693,2.940576,0.947028,12.000000,12.000000,2.000000,680,1379,2,668,1367,0,691,1391,3,7.555555,  1870.735021,    43.251994,   255.000000,     0.000000,     0.000000, 12240.000000,48,2.070987,    37.975810,     6.162451,    76.000000,     0.000000,     0.000000,  3355.000000,408
1527,2492.000000,3442328.000000,511024.000000,3738.000000,1381.351524,205.065810,1.500000,3115.000000,222249.207062,79976.064205,-24513.650080,0.000000,-0.000000,0.092199,6.578236,2.367169,-0.725566,0.000000,-0.000000,9.037605,15.870112,1.387170,9.037605,3.983730,1.115261,12.000000,22.000000,2.000000,205,1381,2,183,1369,0,222,1393,3,8.902487,  2191.759656,    46.816232,   255.000000,     0.000000,     0.000000, 22185.000000,87,3.802166,   101.135876,    10.056633,    80.000000,     0.000000,     0.000000,  9475.000000,792
1528,1688.000000,2334132.000000,1212848.000000,2532.000000,1382.779620,718.511848,1.500000,2110.000000,53773.763033,66434.018957,5826.407582,0.000000,0.000000,0.104983,2.675513,3.305424,0.289892,0.000000,0.000000,6.085921,9.387568,0.919617,6.085921,3.063913,0.972453,14.000000,15.000000,2.000000,719,1383,2,704,1369,0,730,1395,3,9.366113,  2301.998661,    47.979148,   255.000000,     0.000000,     0.000000, 15810.000000,62,5.933649,   203.184688,    14.254286,   105.000000,     0.000000,     0.000000, 10016.000000,701
1529,548.000000,755832.000000,445236.000000,822.000000,1379.255474,812.474452,1.500000,685.000000,5184.642335,9848.233576,2917.576642,0.000000,0.000000,0.152750,1.156142,2.196094,0.650601,0.000000,0.000000,3.504987,2.627772,0.323177,3.504987,1.621040,0.686246,10.000000,8.000000,2.000000,812,1379,2,807,1369,0,820,1387,3,10.237226,  2510.272688,    50.102621,   255.000000,     0.000000,     0.000000,  5610.000000,22,2.948905,    64.176543,     8.011026,    70.000000,     0.000000,     0.000000,  1616.000000,189
1530,816.000000,1124016.000000,252592.000000,1224.000000,1377.470588,309.549019,1.500000,1020.000000,17386.039215,11323.294117,-770.823529,0.000000,0.000000,0.133766,2.280064,1.484975,-0.101088,0.000000,0.000000,3.898805,3.879255,0.451544,3.898805,1.969582,0.767184,9.000000,11.000000,2.000000,310,1377,2,301,1371,0,321,1386,3,10.000000,  2453.006134,    49.527831,   255.000000,     0.000000,     0.000000,  8160.000000,32,4.549019,   202.218453,    14.220353,   133.000000,     0.000000,     0.000000,  3712.000000,282
1531,2916.000000,4056560.000000,1908400.000000,4374.000000,1391.138545,654.458161,1.500000,3645.000000,90779.895747,382436.027434,21154.902606,0.000000,0.000000,0.087494,2.179079,9.179987,0.507801,0.000000,0.000000,11.446561,20.739912,1.727671,11.446561,4.554109,1.199923,25.000000,13.000000,2.000000,654,1391,2,642,1371,0,667,1416,3,11.805555,  2872.030445,    53.591328,   255.000000,     0.000000,     0.000000, 34425.000000,135,3.785665,   135.885091,    11.656976,   123.000000,     0.000000,     0.000000, 11039.000000,946
1532,1988.000000,2750952.000000,1519184.000000,2982.000000,1383.778672,764.177062,1.500000,2485.000000,102793.674044,79110.615694,35505.907444,0.000000,0.000000,0.099411,4.112234,3.164799,1.420404,0.000000,0.000000,7.376446,11.720273,1.093216,7.376446,3.423488,1.030153,13.000000,16.000000,2.000000,764,1384,2,748,1371,0,779,1397,3,5.387323,  1345.421117,    36.679982,   255.000000,     0.000000,     0.000000, 10710.000000,42,3.148390,    84.816922,     9.209610,   113.000000,     0.000000,     0.000000,  6259.000000,611
1533,3144.000000,4371024.000000,1751108.000000,4716.000000,1390.274809,556.968193,1.500000,3930.000000,218160.819338,186890.564885,23439.480916,0.000000,0.000000,0.085326,4.736599,4.057675,0.508906,0.000000,0.000000,8.879601,19.710982,1.617836,8.879601,4.439705,1.173937,17.000000,17.000000,2.000000,557,1390,2,540,1373,0,573,1404,3,2.514312,   635.030020,    25.199802,   255.000000,     0.000000,     0.000000,  7905.000000,31,2.686068,    90.200174,     9.497377,   152.000000,     0.000000,     0.000000,  8445.000000,859
1534,1684.000000,2347684.000000,530220.000000,2526.000000,1394.111638,314.857482,1.500000,2105.000000,80581.795724,99143.011876,-63381.206650,0.000000,0.000000,0.105066,4.022050,4.948489,-3.163523,0.000000,0.000000,9.075605,10.837692,1.039649,9.075605,3.292065,1.013045,19.000000,13.000000,2.000000,315,1394,2,302,1375,0,328,1410,3,10.902612,  2662.880587,    51.603106,   255.000000,     0.000000,     0.000000, 18360.000000,72,4.885985,   134.981645,    11.618160,    82.000000,     0.000000,     0.000000,  8228.000000,754
1535,3760.000000,5244884.000000,2230008.000000,5640.000000,1394.915957,593.087234,1.500000,4700.000000,274899.387234,302161.442553,15211.565957,0.000000,0.000000,0.080386,4.701718,5.167993,0.260169,0.000000,0.000000,9.950097,25.024148,1.947815,9.950097,5.002414,1.248866,20.000000,18.000000,2.000000,593,1395,2,575,1375,0,611,1413,3,7.867021,  1944.717613,    44.098952,   255.000000,     0.000000,     0.000000, 29580.000000,116,3.001595,    89.690340,     9.470498,   156.000000,     0.000000,     0.000000, 11286.000000,951
1536,1780.000000,2472212.000000,907280.000000,2670.000000,1388.883146,509.707865,1.500000,2225.000000,58112.089887,81607.694382,-25040.764044,0.000000,0.000000,0.103142,2.693848,3.783012,-1.160791,0.000000,0.000000,6.580003,9.511463,0.912130,6.580003,3.084066,0.969807,15.000000,12.000000,2.000000,510,1389,2,498,1376,0,521,1404,3,6.733146,  1672.556629,    40.896902,   255.000000,     0.000000,     0.000000, 11985.000000,47,3.731460,   130.056007,    11.404210,    86.000000,     0.000000,     0.000000,  6642.000000,501
1537,372.000000,513796.000000,308820.000000,558.000000,1381.172043,830.161290,1.500000,465.000000,3410.322580,2596.989247,369.677419,0.000000,0.000000,0.173805,1.274690,0.970687,0.138175,0.000000,0.000000,2.419183,1.608492,0.211735,2.419183,1.268263,0.596024,6.000000,7.000000,2.000000,830,1381,2,825,1376,0,837,1387,3,8.225806,  2035.388227,    45.115277,   255.000000,     0.000000,     0.000000,  3060.000000,12,13.040322,   623.699178,    24.973970,   118.000000,     0.000000,     1.000000,  4851.000000,217
1538,1016.000000,1410068.000000,170404.000000,1524.000000,1387.862204,167.720472,1.500000,1270.000000,18972.614173,27768.708661,6008.866141,0.000000,0.000000,0.124340,1.857528,2.718717,0.588302,0.000000,0.000000,4.700586,5.273007,0.584896,4.700586,2.296303,0.836295,11.000000,10.000000,2.000000,168,1388,2,159,1377,0,178,1399,3,5.772637,  1440.116728,    37.948869,   255.000000,     0.000000,     0.000000,  5865.000000,23,1.585629,    22.627143,     4.756799,    48.000000,     0.000000,     0.000000,  1611.000000,367
1539,2044.000000,2836348.000000,1274200.000000,3066.000000,1387.645792,623.385518,1.500000,2555.000000,98388.211350,75491.553816,-3896.884540,0.000000,0.000000,0.098495,3.792875,2.910206,-0.150225,0.000000,0.000000,6.801577,11.675706,1.084975,6.801577,3.416973,1.027558,14.000000,16.000000,2.000000,623,1388,2,609,1377,0,639,1402,3,6.362524,  1582.736353,    39.783619,   255.000000,     0.000000,     0.000000, 13005.000000,51,2.756360,    64.747267,     8.046568,    68.000000,     0.000000,     0.000000,  5634.000000,578
1540,1112.000000,1546036.000000,937536.000000,1668.000000,1390.320143,843.107913,1.500000,1390.000000,20323.050359,34402.028776,-3582.417266,0.000000,0.000000,0.120654,1.764070,2.986145,-0.310958,0.000000,0.000000,4.870869,5.744207,0.623910,4.870869,2.396707,0.854491,13.000000,11.000000,2.000000,843,1390,2,832,1377,0,851,1401,3,5.274280,  1318.309040,    36.308525,   255.000000,     0.000000,     0.000000,  5865.000000,23,11.620503,  1073.468814,    32.763833,   208.000000,     0.000000,     0.000000, 12922.000000,459
1541,632.000000,875332.000000,595164.000000,948.000000,1385.018987,941.715189,1.500000,790.000000,9600.734177,8219.772151,-548.582278,0.000000,0.000000,0.145659,1.770170,1.515550,-0.101146,0.000000,0.000000,3.431379,3.151146,0.389281,3.431379,1.775146,0.730165,8.000000,9.000000,2.000000,942,1385,2,934,1377,0,951,1393,3,8.069620,  1995.792292,    44.674291,   255.000000,     0.000000,     0.000000,  5100.000000,20,2.772151,    66.347369,     8.145389,    73.000000,     0.000000,     0.000000,  1752.000000,199
1542,1192.000000,1658896.000000,349624.000000,1788.000000,1391.691275,293.308724,1.500000,1490.000000,26398.389261,38590.389261,-10270.389261,0.000000,0.000000,0.117892,2.088698,3.053356,-0.812615,0.000000,0.000000,5.259946,6.323403,0.674012,5.259946,2.514637,0.876777,14.000000,12.000000,2.000000,293,1392,2,281,1378,0,303,1402,3,9.412751,  2313.592717,    48.099820,   255.000000,     0.000000,     0.000000, 11220.000000,44,4.528523,   157.129328,    12.535123,   127.000000,     0.000000,     0.000000,  5398.000000,429
1543,1916.000000,2665460.000000,710828.000000,2874.000000,1391.158663,370.995824,1.500000,2395.000000,115831.966597,58583.766179,17733.269311,0.000000,0.000000,0.100641,4.867445,2.461784,0.745180,0.000000,0.000000,7.429871,12.164931,1.150064,7.429871,3.487826,1.047708,13.000000,18.000000,2.000000,371,1391,2,355,1379,0,389,1404,3,9.316283,  2290.054481,    47.854513,   255.000000,     0.000000,     0.000000, 17850.000000,70,5.264613,   212.635426,    14.582024,   186.000000,     0.000000,     0.000000, 10087.000000,691
1544,1624.000000,2252084.000000,784348.000000,2436.000000,1386.751231,482.972906,1.500000,2030.000000,82930.807881,36263.497536,6021.054187,0.000000,0.000000,0.106344,4.344447,1.899714,0.315421,0.000000,0.000000,6.350506,8.817750,0.867102,6.350506,2.969469,0.953579,10.000000,15.000000,2.000000,483,1387,2,468,1379,0,497,1397,3,1.884236,   477.223805,    21.845452,   255.000000,     0.000000,     0.000000,  3060.000000,12,3.179187,    88.435524,     9.404016,    74.000000,     0.000000,     0.000000,  5163.000000,452
1545,2680.000000,3763168.000000,1406376.000000,4020.000000,1404.167164,524.767164,1.500000,3350.000000,125350.710447,237805.110447,-70663.689552,0.000000,0.000000,0.089990,3.367289,6.388145,-1.898234,0.000000,0.000000,9.845425,18.785337,1.611505,9.845425,4.334205,1.172403,24.000000,17.000000,2.000000,525,1404,2,508,1380,0,538,1422,3,1.617537,   410.008576,    20.248668,   255.000000,     0.000000,     0.000000,  4335.000000,17,2.940671,    92.133470,     9.598618,   139.000000,     0.000000,     0.000000,  7881.000000,758
1546,1952.000000,2726600.000000,900568.000000,2928.000000,1396.823770,461.356557,1.500000,2440.000000,82015.836065,89603.377049,36190.655737,0.000000,0.000000,0.100019,3.361950,3.672974,1.483508,0.000000,0.000000,7.134944,10.851189,1.014951,7.134944,3.294114,1.004959,15.000000,14.000000,2.000000,461,1397,2,448,1383,0,475,1412,3,7.576844,  1875.647602,    43.308747,   255.000000,     0.000000,     0.000000, 14790.000000,58,2.641393,    89.803677,     9.476480,   102.000000,     0.000000,     0.000000,  5156.000000,514
1547,1996.000000,2787724.000000,1487300.000000,2994.000000,1396.655310,745.140280,1.500000,2495.000000,94296.721442,86922.853707,34412.513026,0.000000,0.000000,0.099278,3.752170,3.458756,1.369311,0.000000,0.000000,7.310205,11.818719,1.102275,7.310205,3.437836,1.032991,16.000000,15.000000,2.000000,745,1397,2,730,1383,0,758,1413,3,8.559619,  2110.493185,    45.940104,   255.000000,     0.000000,     0.000000, 17085.000000,67,4.694889,   249.727913,    15.802781,   162.000000,     0.000000,     0.000000,  9371.000000,705
1548,2532.000000,3552504.000000,2083000.000000,3798.000000,1403.042654,822.669826,1.500000,3165.000000,143631.974723,130951.393364,11511.658767,0.000000,0.000000,0.091711,4.161975,3.794534,0.333569,0.000000,0.000000,8.048221,16.411192,1.438167,8.048221,4.051073,1.128764,18.000000,18.000000,2.000000,823,1403,2,805,1385,0,839,1418,3,4.431279,  1110.778760,    33.328347,   255.000000,     0.000000,     0.000000, 11220.000000,44,4.095971,   112.807459,    10.621085,   116.000000,     0.000000,     0.000000, 10371.000000,1130
1549,1760.000000,2458840.000000,605104.000000,2640.000000,1397.068181,343.809090,1.500000,2200.000000,89991.854545,52055.818181,22802.909090,0.000000,0.000000,0.103531,4.234995,2.449734,1.073099,0.000000,0.000000,6.788261,9.915153,0.954878,6.788261,3.148833,0.984727,11.000000,15.000000,2.000000,344,1397,2,329,1386,0,357,1408,3,12.025568,  2923.566713,    54.070016,   255.000000,     0.000000,     0.000000, 21165.000000,83,3.613068,    89.523308,     9.461675,   123.000000,     0.000000,     0.000000,  6359.000000,625
1550,1556.000000,2173688.000000,1239644.000000,2334.000000,1396.971722,796.686375,1.500000,1945.000000,65438.951156,42218.755784,-13293.799485,0.000000,0.000000,0.107871,3.629305,2.341491,-0.737286,0.000000,0.000000,6.078668,8.598476,0.858053,6.078668,2.932315,0.950250,11.000000,14.000000,2.000000,797,1397,2,783,1386,0,809,1408,3,17.863110,  4238.726586,    65.105503,   255.000000,     0.000000,     0.000000, 27795.000000,109,6.940874,   269.128334,    16.405131,   174.000000,     0.000000,     0.000000, 10800.000000,716
1551,1316.000000,1841192.000000,243928.000000,1974.000000,1399.082066,185.355623,1.500000,1645.000000,31269.568389,41579.136778,-2406.407294,0.000000,0.000000,0.114066,2.168273,2.883152,-0.166863,0.000000,0.000000,5.165492,6.799817,0.709906,5.165492,2.607646,0.892072,13.000000,13.000000,2.000000,185,1399,2,175,1387,0,198,1412,3,2.906534,   733.275668,    27.079063,   255.000000,     0.000000,     0.000000,  3825.000000,15,1.552431,    21.048959,     4.587914,    39.000000,     0.000000,     0.000000,  2043.000000,298
1552,1904.000000,2673484.000000,436972.000000,2856.000000,1404.140756,229.502100,1.500000,2380.000000,49867.991596,146038.277310,40161.436974,0.000000,0.000000,0.100852,2.113161,6.188386,1.701844,0.000000,0.000000,8.402400,11.018016,1.026759,8.402400,3.319339,1.008841,18.000000,12.000000,2.000000,230,1404,2,218,1387,0,239,1422,3,9.508928,  2335.583735,    48.327877,   255.000000,     0.000000,     0.000000, 18105.000000,71,2.670168,    42.132877,     6.490984,    50.000000,     0.000000,     0.000000,  5084.000000,710
1553,2324.000000,3254156.000000,1627160.000000,3486.000000,1400.239242,700.154905,1.500000,2905.000000,137256.234079,101694.981067,36101.872633,0.000000,0.000000,0.094369,4.458792,3.303578,1.172775,0.000000,0.000000,7.856740,14.087100,1.260263,7.856740,3.753278,1.080157,15.000000,17.000000,2.000000,700,1400,2,684,1387,0,717,1415,3,13.605851,  3285.786896,    57.321783,   255.000000,     0.000000,     0.000000, 31620.000000,124,5.306368,   290.915138,    17.056234,   183.000000,     0.000000,     0.000000, 12332.000000,972
1554,4144.000000,5831160.000000,1675320.000000,6216.000000,1407.133204,404.276061,1.500000,5180.000000,384068.185328,389942.471042,96347.613899,0.000000,0.000000,0.077822,5.770082,5.858335,1.447486,0.000000,0.000000,11.706239,32.612806,2.467574,11.706239,5.710762,1.351315,28.000000,24.000000,2.000000,404,1407,2,380,1389,0,423,1435,3,6.584218,  1636.018490,    40.447725,   255.000000,     0.000000,     0.000000, 27285.000000,107,4.096525,   139.883511,    11.827236,   145.000000,     0.000000,     0.000000, 16976.000000,1471
